symbol,beijing_time
XRP/USDT:USDT,2025-07-13 16:57:02
EGLD/USDT:USDT,2025-07-13 16:57:02
GRT/USDT:USDT,2025-07-13 16:57:02
ICP/USDT:USDT,2025-07-13 16:57:02
ICX/USDT:USDT,2025-07-13 16:57:02
MANA/USDT:USDT,2025-07-13 16:57:02
