symbol,beijing_time
SOL/USDT:USDT,2025-08-28 05:28:11
DOGE/USDT:USDT,2025-08-28 05:28:11
ACE/USDT:USDT,2025-08-28 05:28:11
AGLD/USDT:USDT,2025-08-28 05:28:11
AIXBT/USDT:USDT,2025-08-28 05:28:11
ANIME/USDT:USDT,2025-08-28 05:28:11
APT/USDT:USDT,2025-08-28 05:28:11
AR/USDT:USDT,2025-08-28 05:28:11
ARC/USDT:USDT,2025-08-28 05:28:11
ARKM/USDT:USDT,2025-08-28 05:28:11
ATOM/USDT:USDT,2025-08-28 05:28:11
AVAX/USDT:USDT,2025-08-28 05:28:11
BAT/USDT:USDT,2025-08-28 05:28:11
BCH/USDT:USDT,2025-08-28 05:28:11
BIGTIME/USDT:USDT,2025-08-28 05:28:11
BLUR/USDT:USDT,2025-08-28 05:28:11
BNT/USDT:USDT,2025-08-28 05:28:11
CELO/USDT:USDT,2025-08-28 05:28:11
CETUS/USDT:USDT,2025-08-28 05:28:11
CHZ/USDT:USDT,2025-08-28 05:28:11
CRV/USDT:USDT,2025-08-28 05:28:11
CVC/USDT:USDT,2025-08-28 05:28:11
DOT/USDT:USDT,2025-08-28 05:28:11
ENJ/USDT:USDT,2025-08-28 05:28:11
ENS/USDT:USDT,2025-08-28 05:28:11
ETC/USDT:USDT,2025-08-28 05:28:11
ETHW/USDT:USDT,2025-08-28 05:28:11
FARTCOIN/USDT:USDT,2025-08-28 05:28:11
FIL/USDT:USDT,2025-08-28 05:28:11
FLM/USDT:USDT,2025-08-28 05:28:11
FLOW/USDT:USDT,2025-08-28 05:28:11
GLM/USDT:USDT,2025-08-28 05:28:11
GMT/USDT:USDT,2025-08-28 05:28:11
GOAT/USDT:USDT,2025-08-28 05:28:11
GRASS/USDT:USDT,2025-08-28 05:28:11
GRT/USDT:USDT,2025-08-28 05:28:11
HBAR/USDT:USDT,2025-08-28 05:28:11
HMSTR/USDT:USDT,2025-08-28 05:28:11
ICX/USDT:USDT,2025-08-28 05:28:11
IMX/USDT:USDT,2025-08-28 05:28:11
IOTA/USDT:USDT,2025-08-28 05:28:11
JUP/USDT:USDT,2025-08-28 05:28:11
KAITO/USDT:USDT,2025-08-28 05:28:11
KMNO/USDT:USDT,2025-08-28 05:28:11
LAYER/USDT:USDT,2025-08-28 05:28:11
LUNC/USDT:USDT,2025-08-28 05:28:11
MANA/USDT:USDT,2025-08-28 05:28:11
MASK/USDT:USDT,2025-08-28 05:28:11
ME/USDT:USDT,2025-08-28 05:28:11
MEW/USDT:USDT,2025-08-28 05:28:11
MINA/USDT:USDT,2025-08-28 05:28:11
MKR/USDT:USDT,2025-08-28 05:28:11
MOVE/USDT:USDT,2025-08-28 05:28:11
NEAR/USDT:USDT,2025-08-28 05:28:11
NEWT/USDT:USDT,2025-08-28 05:28:11
