symbol,beijing_time
ETH/USDT:USDT,2025-04-01 15:30:33
AIDOGE/USDT:USDT,2025-04-01 15:30:33
ALGO/USDT:USDT,2025-04-01 15:30:33
ETHW/USDT:USDT,2025-04-01 15:30:33
